<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPFB.RTS-12.18,1,25/09/18,17:01,115710,115710,115620,115660,1176
SPFB.RTS-12.18,1,25/09/18,17:02,115680,115730,115640,115700,868
SPFB.RTS-12.18,1,25/09/18,17:03,115710,115720,115670,115690,395
SPFB.RTS-12.18,1,25/09/18,17:04,115680,115700,115680,115690,300
SPFB.RTS-12.18,1,25/09/18,17:05,115680,115680,115590,115600,1079
SPFB.RTS-12.18,1,25/09/18,17:06,115600,115650,115560,115650,551
SPFB.RTS-12.18,1,25/09/18,17:07,115650,115690,115640,115670,226
SPFB.RTS-12.18,1,25/09/18,17:08,115670,115690,115660,115670,276
SPFB.RTS-12.18,1,25/09/18,17:09,115670,115720,115660,115700,320
SPFB.RTS-12.18,1,25/09/18,17:10,115720,115720,115610,115620,581
SPFB.RTS-12.18,1,25/09/18,17:11,115620,115640,115560,115580,782
SPFB.RTS-12.18,1,25/09/18,17:12,115570,115590,115520,115550,908
SPFB.RTS-12.18,1,25/09/18,17:13,115560,115600,115550,115590,257
SPFB.RTS-12.18,1,25/09/18,17:14,115590,115640,115590,115610,336
SPFB.RTS-12.18,1,25/09/18,17:15,115610,115680,115600,115680,323
SPFB.RTS-12.18,1,25/09/18,17:16,115680,115790,115660,115770,1585
SPFB.RTS-12.18,1,25/09/18,17:17,115780,115800,115750,115780,675
SPFB.RTS-12.18,1,25/09/18,17:18,115770,115800,115770,115800,376
SPFB.RTS-12.18,1,25/09/18,17:19,115800,115830,115710,115710,1872
SPFB.RTS-12.18,1,25/09/18,17:20,115710,115740,115660,115670,712
SPFB.RTS-12.18,1,25/09/18,17:21,115670,115680,115560,115590,909
SPFB.RTS-12.18,1,25/09/18,17:22,115610,115650,115580,115590,647
SPFB.RTS-12.18,1,25/09/18,17:23,115600,115640,115590,115620,180
SPFB.RTS-12.18,1,25/09/18,17:24,115620,115630,115580,115590,245
SPFB.RTS-12.18,1,25/09/18,17:25,115600,115650,115570,115570,463
SPFB.RTS-12.18,1,25/09/18,17:26,115580,115640,115530,115610,1128
SPFB.RTS-12.18,1,25/09/18,17:27,115610,115630,115570,115580,196
SPFB.RTS-12.18,1,25/09/18,17:28,115570,115580,115550,115560,305
SPFB.RTS-12.18,1,25/09/18,17:29,115550,115560,115470,115520,1229
SPFB.RTS-12.18,1,25/09/18,17:30,115530,115530,115430,115490,1022
SPFB.RTS-12.18,1,25/09/18,17:31,115480,115480,115390,115430,599
SPFB.RTS-12.18,1,25/09/18,17:32,115420,115470,115410,115470,229
SPFB.RTS-12.18,1,25/09/18,17:33,115470,115550,115460,115530,650
SPFB.RTS-12.18,1,25/09/18,17:34,115540,115600,115530,115590,425
SPFB.RTS-12.18,1,25/09/18,17:35,115590,115620,115550,115620,546
SPFB.RTS-12.18,1,25/09/18,17:36,115620,115660,115600,115610,612
SPFB.RTS-12.18,1,25/09/18,17:37,115610,115620,115550,115600,258
SPFB.RTS-12.18,1,25/09/18,17:38,115590,115600,115570,115580,146
SPFB.RTS-12.18,1,25/09/18,17:39,115570,115590,115560,115560,100
SPFB.RTS-12.18,1,25/09/18,17:40,115570,115630,115560,115610,365
SPFB.RTS-12.18,1,25/09/18,17:41,115600,115650,115600,115600,253
SPFB.RTS-12.18,1,25/09/18,17:42,115600,115660,115590,115610,265
SPFB.RTS-12.18,1,25/09/18,17:43,115630,115650,115600,115640,226
SPFB.RTS-12.18,1,25/09/18,17:44,115640,115700,115620,115620,396
SPFB.RTS-12.18,1,25/09/18,17:45,115620,115680,115620,115660,161
SPFB.RTS-12.18,1,25/09/18,17:46,115670,115750,115660,115690,1108
SPFB.RTS-12.18,1,25/09/18,17:47,115690,115700,115610,115630,374
SPFB.RTS-12.18,1,25/09/18,17:48,115630,115650,115580,115600,226
SPFB.RTS-12.18,1,25/09/18,17:49,115590,115620,115520,115620,928
SPFB.RTS-12.18,1,25/09/18,17:50,115610,115670,115580,115670,430
SPFB.RTS-12.18,1,25/09/18,17:51,115680,115710,115670,115680,669
SPFB.RTS-12.18,1,25/09/18,17:52,115690,115740,115690,115720,410
SPFB.RTS-12.18,1,25/09/18,17:53,115730,115740,115690,115700,771
SPFB.RTS-12.18,1,25/09/18,17:54,115700,115730,115670,115720,959
SPFB.RTS-12.18,1,25/09/18,17:55,115720,115770,115710,115730,681
SPFB.RTS-12.18,1,25/09/18,17:56,115730,115800,115730,115760,1251
SPFB.RTS-12.18,1,25/09/18,17:57,115750,115790,115740,115750,361
SPFB.RTS-12.18,1,25/09/18,17:58,115750,115760,115710,115720,388
SPFB.RTS-12.18,1,25/09/18,17:59,115720,115780,115650,115650,468
SPFB.RTS-12.18,1,25/09/18,18:00,115650,115670,115530,115530,1269
SPFB.RTS-12.18,1,25/09/18,18:01,115520,115560,115430,115550,2122
SPFB.RTS-12.18,1,25/09/18,18:02,115550,115590,115480,115520,554
SPFB.RTS-12.18,1,25/09/18,18:03,115530,115540,115400,115440,1166
SPFB.RTS-12.18,1,25/09/18,18:04,115440,115470,115410,115470,516
SPFB.RTS-12.18,1,25/09/18,18:05,115460,115520,115450,115500,349
SPFB.RTS-12.18,1,25/09/18,18:06,115520,115560,115490,115530,559
SPFB.RTS-12.18,1,25/09/18,18:07,115520,115580,115520,115550,283
SPFB.RTS-12.18,1,25/09/18,18:08,115570,115650,115560,115620,1286
SPFB.RTS-12.18,1,25/09/18,18:09,115610,115670,115600,115650,386
SPFB.RTS-12.18,1,25/09/18,18:10,115650,115750,115630,115750,916
SPFB.RTS-12.18,1,25/09/18,18:11,115750,115760,115660,115660,745
SPFB.RTS-12.18,1,25/09/18,18:12,115660,115710,115660,115680,184
SPFB.RTS-12.18,1,25/09/18,18:13,115690,115720,115650,115710,376
SPFB.RTS-12.18,1,25/09/18,18:14,115720,115750,115680,115700,1193
SPFB.RTS-12.18,1,25/09/18,18:15,115700,115730,115640,115640,518
SPFB.RTS-12.18,1,25/09/18,18:16,115650,115650,115580,115630,466
SPFB.RTS-12.18,1,25/09/18,18:17,115640,115700,115620,115700,440
SPFB.RTS-12.18,1,25/09/18,18:18,115690,115720,115670,115720,575
SPFB.RTS-12.18,1,25/09/18,18:19,115710,115710,115660,115670,208
SPFB.RTS-12.18,1,25/09/18,18:20,115660,115670,115610,115610,209
SPFB.RTS-12.18,1,25/09/18,18:21,115620,115640,115580,115600,307
SPFB.RTS-12.18,1,25/09/18,18:22,115600,115610,115510,115550,505
SPFB.RTS-12.18,1,25/09/18,18:23,115550,115650,115540,115630,509
SPFB.RTS-12.18,1,25/09/18,18:24,115620,115680,115590,115620,424
SPFB.RTS-12.18,1,25/09/18,18:25,115640,115650,115600,115630,180
SPFB.RTS-12.18,1,25/09/18,18:26,115640,115690,115630,115640,251
SPFB.RTS-12.18,1,25/09/18,18:27,115630,115690,115620,115690,121
SPFB.RTS-12.18,1,25/09/18,18:28,115680,115700,115650,115680,187
SPFB.RTS-12.18,1,25/09/18,18:29,115690,115720,115680,115710,289
SPFB.RTS-12.18,1,25/09/18,18:30,115700,115760,115660,115690,1044
SPFB.RTS-12.18,1,25/09/18,18:31,115690,115740,115670,115720,380
SPFB.RTS-12.18,1,25/09/18,18:32,115720,115720,115650,115670,374
SPFB.RTS-12.18,1,25/09/18,18:33,115680,115700,115590,115620,601
SPFB.RTS-12.18,1,25/09/18,18:34,115620,115670,115590,115650,351
SPFB.RTS-12.18,1,25/09/18,18:35,115650,115680,115620,115630,379
SPFB.RTS-12.18,1,25/09/18,18:36,115620,115620,115570,115600,573
SPFB.RTS-12.18,1,25/09/18,18:37,115600,115630,115590,115620,692
SPFB.RTS-12.18,1,25/09/18,18:38,115620,115630,115560,115560,463
SPFB.RTS-12.18,1,25/09/18,18:39,115560,115570,115500,115550,692
SPFB.RTS-12.18,1,25/09/18,18:40,115550,115570,115470,115490,862
SPFB.RTS-12.18,1,25/09/18,18:41,115490,115510,115450,115480,505
SPFB.RTS-12.18,1,25/09/18,18:42,115480,115570,115480,115540,529
SPFB.RTS-12.18,1,25/09/18,18:43,115540,115570,115500,115530,259
SPFB.RTS-12.18,1,25/09/18,18:44,115520,115530,115490,115510,310
SPFB.RTS-12.18,1,25/09/18,18:45,115520,115520,115430,115430,528
SPFB.RTS-12.18,1,25/09/18,19:06,115510,115550,115310,115420,1962
SPFB.RTS-12.18,1,25/09/18,19:07,115420,115460,115400,115460,291
SPFB.RTS-12.18,1,25/09/18,19:08,115450,115450,115410,115430,225
SPFB.RTS-12.18,1,25/09/18,19:09,115430,115450,115420,115450,43
SPFB.RTS-12.18,1,25/09/18,19:10,115450,115480,115450,115480,130
SPFB.RTS-12.18,1,25/09/18,19:11,115480,115500,115460,115500,123
SPFB.RTS-12.18,1,25/09/18,19:12,115500,115540,115470,115480,377
SPFB.RTS-12.18,1,25/09/18,19:13,115500,115510,115480,115480,111
SPFB.RTS-12.18,1,25/09/18,19:14,115500,115500,115470,115490,102
SPFB.RTS-12.18,1,25/09/18,19:15,115490,115520,115480,115520,55
SPFB.RTS-12.18,1,25/09/18,19:16,115510,115520,115440,115490,373
SPFB.RTS-12.18,1,25/09/18,19:17,115490,115490,115470,115490,19
SPFB.RTS-12.18,1,25/09/18,19:18,115480,115480,115450,115450,47
SPFB.RTS-12.18,1,25/09/18,19:19,115470,115480,115450,115460,101
SPFB.RTS-12.18,1,25/09/18,19:20,115460,115490,115450,115470,124
SPFB.RTS-12.18,1,25/09/18,19:21,115460,115470,115450,115460,26
SPFB.RTS-12.18,1,25/09/18,19:22,115470,115500,115470,115470,79
SPFB.RTS-12.18,1,25/09/18,19:23,115470,115480,115470,115480,7
SPFB.RTS-12.18,1,25/09/18,19:24,115470,115470,115430,115440,128
SPFB.RTS-12.18,1,25/09/18,19:25,115430,115460,115420,115440,253
SPFB.RTS-12.18,1,25/09/18,19:26,115440,115440,115410,115410,53
SPFB.RTS-12.18,1,25/09/18,19:27,115430,115440,115400,115420,119
SPFB.RTS-12.18,1,25/09/18,19:28,115410,115410,115380,115390,222
SPFB.RTS-12.18,1,25/09/18,19:29,115410,115430,115400,115420,30
SPFB.RTS-12.18,1,25/09/18,19:30,115400,115420,115390,115400,33
SPFB.RTS-12.18,1,25/09/18,19:31,115400,115420,115390,115400,78
SPFB.RTS-12.18,1,25/09/18,19:32,115400,115430,115390,115410,67
SPFB.RTS-12.18,1,25/09/18,19:33,115400,115400,115370,115390,49
SPFB.RTS-12.18,1,25/09/18,19:34,115380,115380,115350,115380,169
SPFB.RTS-12.18,1,25/09/18,19:35,115370,115370,115350,115350,81
SPFB.RTS-12.18,1,25/09/18,19:36,115370,115380,115350,115360,67
SPFB.RTS-12.18,1,25/09/18,19:37,115360,115360,115340,115340,121
SPFB.RTS-12.18,1,25/09/18,19:38,115350,115350,115240,115270,782
SPFB.RTS-12.18,1,25/09/18,19:39,115260,115300,115260,115290,346
SPFB.RTS-12.18,1,25/09/18,19:40,115290,115290,115220,115240,474
SPFB.RTS-12.18,1,25/09/18,19:41,115240,115310,115230,115300,419
SPFB.RTS-12.18,1,25/09/18,19:42,115310,115410,115300,115410,753
SPFB.RTS-12.18,1,25/09/18,19:43,115400,115490,115400,115460,770
SPFB.RTS-12.18,1,25/09/18,19:44,115460,115480,115430,115450,439
SPFB.RTS-12.18,1,25/09/18,19:45,115450,115450,115390,115420,240
SPFB.RTS-12.18,1,25/09/18,19:46,115420,115450,115420,115440,102
SPFB.RTS-12.18,1,25/09/18,19:47,115430,115460,115430,115460,107
SPFB.RTS-12.18,1,25/09/18,19:48,115450,115450,115420,115440,37
SPFB.RTS-12.18,1,25/09/18,19:49,115450,115450,115400,115430,108
SPFB.RTS-12.18,1,25/09/18,19:50,115440,115460,115430,115460,73
SPFB.RTS-12.18,1,25/09/18,19:51,115470,115470,115410,115410,38
SPFB.RTS-12.18,1,25/09/18,19:52,115420,115450,115420,115440,50
SPFB.RTS-12.18,1,25/09/18,19:53,115450,115480,115450,115480,39
SPFB.RTS-12.18,1,25/09/18,19:54,115480,115480,115450,115460,39
SPFB.RTS-12.18,1,25/09/18,19:55,115460,115550,115460,115500,487
SPFB.RTS-12.18,1,25/09/18,19:56,115510,115540,115490,115510,280
SPFB.RTS-12.18,1,25/09/18,19:57,115510,115540,115500,115530,146
SPFB.RTS-12.18,1,25/09/18,19:58,115530,115530,115510,115510,53
SPFB.RTS-12.18,1,25/09/18,19:59,115520,115580,115520,115580,219
SPFB.RTS-12.18,1,25/09/18,20:00,115580,115580,115560,115560,212
SPFB.RTS-12.18,1,25/09/18,20:01,115560,115590,115550,115570,185
SPFB.RTS-12.18,1,25/09/18,20:02,115580,115590,115550,115550,115
SPFB.RTS-12.18,1,25/09/18,20:03,115550,115590,115550,115580,107
SPFB.RTS-12.18,1,25/09/18,20:04,115570,115640,115560,115630,673
SPFB.RTS-12.18,1,25/09/18,20:05,115610,115630,115590,115600,186
SPFB.RTS-12.18,1,25/09/18,20:06,115620,115630,115600,115600,128
SPFB.RTS-12.18,1,25/09/18,20:07,115610,115620,115590,115590,40
SPFB.RTS-12.18,1,25/09/18,20:08,115590,115600,115580,115590,148
SPFB.RTS-12.18,1,25/09/18,20:09,115600,115620,115580,115590,88
SPFB.RTS-12.18,1,25/09/18,20:10,115590,115590,115540,115540,222
SPFB.RTS-12.18,1,25/09/18,20:11,115550,115560,115500,115500,295
SPFB.RTS-12.18,1,25/09/18,20:12,115500,115500,115460,115480,359
SPFB.RTS-12.18,1,25/09/18,20:13,115480,115510,115480,115510,150
SPFB.RTS-12.18,1,25/09/18,20:14,115510,115540,115510,115520,157
SPFB.RTS-12.18,1,25/09/18,20:15,115510,115530,115490,115510,55
SPFB.RTS-12.18,1,25/09/18,20:16,115510,115510,115470,115490,61
SPFB.RTS-12.18,1,25/09/18,20:17,115480,115520,115440,115520,176
SPFB.RTS-12.18,1,25/09/18,20:18,115510,115520,115490,115490,37
SPFB.RTS-12.18,1,25/09/18,20:19,115500,115520,115480,115480,73
SPFB.RTS-12.18,1,25/09/18,20:20,115480,115500,115470,115490,23
SPFB.RTS-12.18,1,25/09/18,20:21,115490,115510,115470,115470,32
SPFB.RTS-12.18,1,25/09/18,20:22,115490,115490,115460,115490,68
SPFB.RTS-12.18,1,25/09/18,20:23,115500,115520,115500,115510,28
SPFB.RTS-12.18,1,25/09/18,20:24,115490,115490,115470,115490,20
SPFB.RTS-12.18,1,25/09/18,20:25,115490,115500,115490,115490,20
SPFB.RTS-12.18,1,25/09/18,20:26,115510,115510,115500,115510,4
SPFB.RTS-12.18,1,25/09/18,20:27,115500,115520,115500,115520,33
SPFB.RTS-12.18,1,25/09/18,20:28,115520,115530,115510,115530,40
SPFB.RTS-12.18,1,25/09/18,20:29,115530,115540,115520,115530,24
SPFB.RTS-12.18,1,25/09/18,20:30,115540,115540,115530,115540,9
SPFB.RTS-12.18,1,25/09/18,20:31,115520,115530,115490,115510,127
SPFB.RTS-12.18,1,25/09/18,20:32,115500,115510,115500,115500,28
SPFB.RTS-12.18,1,25/09/18,20:33,115500,115500,115460,115470,169
SPFB.RTS-12.18,1,25/09/18,20:34,115470,115490,115470,115490,13
SPFB.RTS-12.18,1,25/09/18,20:35,115500,115530,115490,115520,68
SPFB.RTS-12.18,1,25/09/18,20:36,115520,115520,115500,115520,52
SPFB.RTS-12.18,1,25/09/18,20:37,115520,115540,115520,115520,70
SPFB.RTS-12.18,1,25/09/18,20:38,115520,115560,115520,115550,127
SPFB.RTS-12.18,1,25/09/18,20:39,115550,115550,115540,115550,32
SPFB.RTS-12.18,1,25/09/18,20:40,115540,115550,115530,115550,25
SPFB.RTS-12.18,1,25/09/18,20:41,115550,115550,115540,115540,7
SPFB.RTS-12.18,1,25/09/18,20:42,115540,115540,115510,115530,76
SPFB.RTS-12.18,1,25/09/18,20:43,115530,115530,115480,115490,110
SPFB.RTS-12.18,1,25/09/18,20:44,115480,115480,115420,115460,297
SPFB.RTS-12.18,1,25/09/18,20:45,115460,115500,115460,115490,68
SPFB.RTS-12.18,1,25/09/18,20:46,115490,115520,115470,115480,184
SPFB.RTS-12.18,1,25/09/18,20:47,115470,115500,115470,115490,16
SPFB.RTS-12.18,1,25/09/18,20:48,115490,115510,115490,115490,20
SPFB.RTS-12.18,1,25/09/18,20:49,115490,115520,115490,115520,51
SPFB.RTS-12.18,1,25/09/18,20:50,115520,115520,115480,115480,34
SPFB.RTS-12.18,1,25/09/18,20:51,115480,115480,115450,115460,48
SPFB.RTS-12.18,1,25/09/18,20:52,115460,115470,115440,115450,111
SPFB.RTS-12.18,1,25/09/18,20:53,115450,115470,115450,115460,74
SPFB.RTS-12.18,1,25/09/18,20:54,115450,115450,115440,115450,61
SPFB.RTS-12.18,1,25/09/18,20:55,115440,115460,115440,115460,68
SPFB.RTS-12.18,1,25/09/18,20:56,115460,115470,115440,115450,71
SPFB.RTS-12.18,1,25/09/18,20:57,115440,115450,115420,115450,114
SPFB.RTS-12.18,1,25/09/18,20:58,115440,115490,115430,115480,141
SPFB.RTS-12.18,1,25/09/18,20:59,115480,115510,115470,115490,113
SPFB.RTS-12.18,1,25/09/18,21:00,115480,115490,115470,115490,46
SPFB.RTS-12.18,1,25/09/18,21:01,115460,115520,115460,115500,301
SPFB.RTS-12.18,1,25/09/18,21:02,115500,115520,115480,115480,91
SPFB.RTS-12.18,1,25/09/18,21:03,115470,115500,115470,115500,36
SPFB.RTS-12.18,1,25/09/18,21:04,115500,115510,115500,115510,42
SPFB.RTS-12.18,1,25/09/18,21:05,115510,115530,115500,115500,167
SPFB.RTS-12.18,1,25/09/18,21:06,115520,115520,115500,115520,39
SPFB.RTS-12.18,1,25/09/18,21:07,115500,115510,115500,115510,9
SPFB.RTS-12.18,1,25/09/18,21:08,115500,115500,115470,115500,118
SPFB.RTS-12.18,1,25/09/18,21:09,115500,115520,115490,115500,80
SPFB.RTS-12.18,1,25/09/18,21:10,115520,115530,115490,115500,72
SPFB.RTS-12.18,1,25/09/18,21:11,115490,115510,115480,115480,40
SPFB.RTS-12.18,1,25/09/18,21:12,115490,115500,115480,115480,14
SPFB.RTS-12.18,1,25/09/18,21:13,115490,115510,115480,115510,19
SPFB.RTS-12.18,1,25/09/18,21:14,115490,115510,115490,115500,11
SPFB.RTS-12.18,1,25/09/18,21:15,115510,115530,115510,115530,36
SPFB.RTS-12.18,1,25/09/18,21:16,115530,115540,115510,115520,29
SPFB.RTS-12.18,1,25/09/18,21:17,115530,115540,115520,115530,26
SPFB.RTS-12.18,1,25/09/18,21:18,115540,115540,115530,115540,36
SPFB.RTS-12.18,1,25/09/18,21:19,115530,115550,115520,115520,32
SPFB.RTS-12.18,1,25/09/18,21:20,115520,115540,115520,115540,28
SPFB.RTS-12.18,1,25/09/18,21:21,115540,115560,115540,115550,139
SPFB.RTS-12.18,1,25/09/18,21:22,115550,115580,115550,115560,114
SPFB.RTS-12.18,1,25/09/18,21:23,115570,115580,115550,115560,167
SPFB.RTS-12.18,1,25/09/18,21:24,115570,115580,115550,115580,285
SPFB.RTS-12.18,1,25/09/18,21:25,115550,115570,115540,115540,111
SPFB.RTS-12.18,1,25/09/18,21:26,115540,115550,115520,115550,25
SPFB.RTS-12.18,1,25/09/18,21:27,115540,115550,115530,115540,10
SPFB.RTS-12.18,1,25/09/18,21:28,115550,115580,115550,115560,342
SPFB.RTS-12.18,1,25/09/18,21:29,115570,115570,115550,115550,25
SPFB.RTS-12.18,1,25/09/18,21:30,115570,115570,115550,115570,35
SPFB.RTS-12.18,1,25/09/18,21:31,115560,115560,115530,115530,59
SPFB.RTS-12.18,1,25/09/18,21:32,115540,115550,115530,115540,37
SPFB.RTS-12.18,1,25/09/18,21:33,115520,115520,115520,115520,10
SPFB.RTS-12.18,1,25/09/18,21:34,115530,115560,115530,115550,39
SPFB.RTS-12.18,1,25/09/18,21:35,115560,115560,115560,115560,1
SPFB.RTS-12.18,1,25/09/18,21:36,115530,115530,115520,115520,21
SPFB.RTS-12.18,1,25/09/18,21:37,115520,115530,115520,115520,3
SPFB.RTS-12.18,1,25/09/18,21:38,115540,115550,115540,115550,5
SPFB.RTS-12.18,1,25/09/18,21:39,115540,115550,115530,115540,47
SPFB.RTS-12.18,1,25/09/18,21:40,115540,115570,115540,115570,38
SPFB.RTS-12.18,1,25/09/18,21:41,115550,115550,115540,115540,59
SPFB.RTS-12.18,1,25/09/18,21:42,115540,115550,115520,115520,52
SPFB.RTS-12.18,1,25/09/18,21:43,115530,115540,115520,115530,37
SPFB.RTS-12.18,1,25/09/18,21:44,115540,115540,115520,115520,13
SPFB.RTS-12.18,1,25/09/18,21:45,115520,115530,115510,115510,28
SPFB.RTS-12.18,1,25/09/18,21:46,115520,115520,115500,115520,48
SPFB.RTS-12.18,1,25/09/18,21:47,115510,115520,115500,115510,73
SPFB.RTS-12.18,1,25/09/18,21:48,115520,115520,115500,115500,20
SPFB.RTS-12.18,1,25/09/18,21:49,115500,115500,115470,115470,90
SPFB.RTS-12.18,1,25/09/18,21:50,115470,115490,115470,115490,47
SPFB.RTS-12.18,1,25/09/18,21:51,115480,115480,115470,115480,25
SPFB.RTS-12.18,1,25/09/18,21:52,115480,115490,115470,115480,13
SPFB.RTS-12.18,1,25/09/18,21:53,115480,115480,115470,115470,51
SPFB.RTS-12.18,1,25/09/18,21:54,115470,115480,115470,115480,28
SPFB.RTS-12.18,1,25/09/18,21:55,115490,115510,115490,115510,76
SPFB.RTS-12.18,1,25/09/18,21:56,115500,115530,115500,115530,19
SPFB.RTS-12.18,1,25/09/18,21:57,115530,115540,115520,115520,18
SPFB.RTS-12.18,1,25/09/18,21:58,115530,115530,115510,115530,58
SPFB.RTS-12.18,1,25/09/18,21:59,115520,115520,115520,115520,7
SPFB.RTS-12.18,1,25/09/18,22:00,115530,115530,115530,115530,25
SPFB.RTS-12.18,1,25/09/18,22:01,115540,115540,115530,115540,59
SPFB.RTS-12.18,1,25/09/18,22:02,115540,115560,115530,115540,90
SPFB.RTS-12.18,1,25/09/18,22:03,115540,115540,115520,115530,36
SPFB.RTS-12.18,1,25/09/18,22:04,115540,115550,115530,115550,17
SPFB.RTS-12.18,1,25/09/18,22:05,115540,115540,115530,115530,42
SPFB.RTS-12.18,1,25/09/18,22:06,115550,115550,115530,115530,40
SPFB.RTS-12.18,1,25/09/18,22:07,115520,115540,115520,115530,28
SPFB.RTS-12.18,1,25/09/18,22:08,115540,115640,115530,115620,765
SPFB.RTS-12.18,1,25/09/18,22:09,115630,115670,115610,115640,513
SPFB.RTS-12.18,1,25/09/18,22:10,115650,115690,115650,115660,359
SPFB.RTS-12.18,1,25/09/18,22:11,115660,115710,115640,115710,368
SPFB.RTS-12.18,1,25/09/18,22:12,115700,115720,115670,115670,144
SPFB.RTS-12.18,1,25/09/18,22:13,115670,115690,115640,115670,209
SPFB.RTS-12.18,1,25/09/18,22:14,115680,115700,115650,115670,134
SPFB.RTS-12.18,1,25/09/18,22:15,115670,115670,115610,115640,144
SPFB.RTS-12.18,1,25/09/18,22:16,115650,115660,115620,115620,145
SPFB.RTS-12.18,1,25/09/18,22:17,115620,115670,115620,115650,124
SPFB.RTS-12.18,1,25/09/18,22:18,115660,115690,115660,115690,90
SPFB.RTS-12.18,1,25/09/18,22:19,115690,115690,115660,115680,63
SPFB.RTS-12.18,1,25/09/18,22:20,115680,115680,115680,115680,17
SPFB.RTS-12.18,1,25/09/18,22:21,115660,115670,115640,115670,78
SPFB.RTS-12.18,1,25/09/18,22:22,115670,115680,115650,115660,101
SPFB.RTS-12.18,1,25/09/18,22:23,115650,115680,115650,115670,81
SPFB.RTS-12.18,1,25/09/18,22:24,115670,115670,115650,115650,27
SPFB.RTS-12.18,1,25/09/18,22:25,115650,115660,115640,115660,34
SPFB.RTS-12.18,1,25/09/18,22:26,115660,115700,115660,115690,170
SPFB.RTS-12.18,1,25/09/18,22:27,115700,115700,115690,115700,98
SPFB.RTS-12.18,1,25/09/18,22:28,115710,115720,115690,115700,277
SPFB.RTS-12.18,1,25/09/18,22:29,115710,115710,115690,115710,61
SPFB.RTS-12.18,1,25/09/18,22:30,115720,115720,115700,115700,43
